"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Resistance (Ohms),Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height,Number of Terminations,Stock
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1M3.jpg,1.3MQBK-ND,CFR-25JB-52-1M3,Yageo,RES 1.3M OHM 1/4W 5% AXIAL,9274,0,0.1,0,1,Bulk,CFR,1.3M,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,-1500ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-330R.jpg,330H-ND,CFR-50JB-52-330R,Yageo,RES 330 OHM 1/2W 5% AXIAL,9228,0,0.1,0,1,Bulk,CFR,330,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-180R.jpg,180H-ND,CFR-50JB-52-180R,Yageo,RES 180 OHM 1/2W 5% AXIAL,9200,0,0.1,0,1,Bulk,CFR,180,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-300R.jpg,300EBK-ND,CFR-12JB-52-300R,Yageo,RES 300 OHM 1/6W 5% AXIAL,9179,0,0.1,0,1,Bulk,CFR,300,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-51R.jpg,51QBK-ND,CFR-25JB-52-51R,Yageo,RES 51 OHM 1/4W 5% AXIAL,9094,0,0.1,0,1,Bulk,CFR,51,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-4R7.jpg,4.7EBK-ND,CFR-12JB-52-4R7,Yageo,RES 4.7 OHM 1/6W 5% AXIAL,9004,0,0.1,0,1,Bulk,CFR,4.7,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-430R.jpg,430H-ND,CFR-50JB-52-430R,Yageo,RES 430 OHM 1/2W 5% AXIAL,8987,0,0.1,0,1,Bulk,CFR,430,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-560K.jpg,560KH-ND,CFR-50JB-52-560K,Yageo,RES 560K OHM 1/2W 5% AXIAL,8959,0,0.1,0,1,Bulk,CFR,560k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,-700ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-22R.jpg,22EBK-ND,CFR-12JB-52-22R,Yageo,RES 22 OHM 1/6W 5% AXIAL,8841,0,0.1,0,1,Bulk,CFR,22,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1K2.jpg,1.2KH-ND,CFR-50JB-52-1K2,Yageo,RES 1.2K OHM 1/2W 5% AXIAL,8837,0,0.1,0,1,Bulk,CFR,1.2k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-200R.jpg,200EBK-ND,CFR-12JB-52-200R,Yageo,RES 200 OHM 1/6W 5% AXIAL,8747,0,0.1,0,1,Bulk,CFR,200,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-6K8.jpg,6.8KEBK-ND,CFR-12JB-52-6K8,Yageo,RES 6.8K OHM 1/6W 5% AXIAL,8739,0,0.1,0,1,Bulk,CFR,6.8k,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-110R.jpg,110QBK-ND,CFR-25JB-52-110R,Yageo,RES 110 OHM 1/4W 5% AXIAL,8656,0,0.1,0,1,Bulk,CFR,110,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-1R5.jpg,1.5QBK-ND,CFR-25JB-52-1R5,Yageo,RES 1.5 OHM 1/4W 5% AXIAL,8634,0,0.1,0,1,Bulk,CFR,1.5,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-20K.jpg,20KH-ND,CFR-50JB-52-20K,Yageo,RES 20K OHM 1/2W 5% AXIAL,8551,0,0.1,0,1,Bulk,CFR,20k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-470K.jpg,470KEBK-ND,CFR-12JB-52-470K,Yageo,RES 470K OHM 1/6W 5% AXIAL,8446,0,0.1,0,1,Bulk,CFR,470k,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-1R1.jpg,1.1QBK-ND,CFR-25JB-52-1R1,Yageo,RES 1.1 OHM 1/4W 5% AXIAL,8498,0,0.1,0,1,Bulk,CFR,1.1,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-2K4.jpg,2.4KH-ND,CFR-50JB-52-2K4,Yageo,RES 2.4K OHM 1/2W 5% AXIAL,8387,0,0.1,0,1,Bulk,CFR,2.4k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-2R7.jpg,2.7H-ND,CFR-50JB-52-2R7,Yageo,RES 2.7 OHM 1/2W 5% AXIAL,8342,0,0.1,0,1,Bulk,CFR,2.7,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-2M0.jpg,2.0MH-ND,CFR-50JB-52-2M,Yageo,RES 2M OHM 1/2W 5% AXIAL,8287,0,0.1,0,1,Bulk,CFR,2M,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,-1500ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-12K.jpg,12KEBK-ND,CFR-12JB-52-12K,Yageo,RES 12K OHM 1/6W 5% AXIAL,8207,0,0.1,0,1,Bulk,CFR,12k,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-56K.jpg,56KEBK-ND,CFR-12JB-52-56K,Yageo,RES 56K OHM 1/6W 5% AXIAL,7949,0,0.1,0,1,Bulk,CFR,56k,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-20K.jpg,20KEBK-ND,CFR-12JB-52-20K,Yageo,RES 20K OHM 1/6W 5% AXIAL,8190,0,0.1,0,1,Bulk,CFR,20k,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-300R.jpg,300H-ND,CFR-50JB-52-300R,Yageo,RES 300 OHM 1/2W 5% AXIAL,8134,0,0.1,0,1,Bulk,CFR,300,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-3M3.jpg,3.3MH-ND,CFR-50JB-52-3M3,Yageo,RES 3.3M OHM 1/2W 5% AXIAL,8118,0,0.1,0,1,Bulk,CFR,3.3M,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,-1500ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-150R.jpg,150EBK-ND,CFR-12JB-52-150R,Yageo,RES 150 OHM 1/6W 5% AXIAL,8101,0,0.1,0,1,Bulk,CFR,150,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-7R5.jpg,7.5H-ND,CFR-50JB-52-7R5,Yageo,RES 7.5 OHM 1/2W 5% AXIAL,8096,0,0.1,0,1,Bulk,CFR,7.5,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-3K0.jpg,3.0KEBK-ND,CFR-12JB-52-3K,Yageo,RES 3K OHM 1/6W 5% AXIAL,8077,0,0.1,0,1,Bulk,CFR,3k,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-8K2.jpg,8.2KH-ND,CFR-50JB-52-8K2,Yageo,RES 8.2K OHM 1/2W 5% AXIAL,8044,0,0.1,0,1,Bulk,CFR,8.2k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-2R0.jpg,2.0H-ND,CFR-50JB-52-2R,Yageo,RES 2 OHM 1/2W 5% AXIAL,7945,0,0.1,0,1,Bulk,CFR,2,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-15R.jpg,15H-ND,CFR-50JB-52-15R,Yageo,RES 15 OHM 1/2W 5% AXIAL,7922,0,0.1,0,1,Bulk,CFR,15,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-33R.jpg,33H-ND,CFR-50JB-52-33R,Yageo,RES 33 OHM 1/2W 5% AXIAL,7906,0,0.1,0,1,Bulk,CFR,33,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-6R2.jpg,6.2QBK-ND,CFR-25JB-52-6R2,Yageo,RES 6.2 OHM 1/4W 5% AXIAL,7845,0,0.1,0,1,Bulk,CFR,6.2,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-150K.jpg,150KEBK-ND,CFR-12JB-52-150K,Yageo,RES 150K OHM 1/6W 5% AXIAL,7824,0,0.1,0,1,Bulk,CFR,150k,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-180R.jpg,180EBK-ND,CFR-12JB-52-180R,Yageo,RES 180 OHM 1/6W 5% AXIAL,7754,0,0.1,0,1,Bulk,CFR,180,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-7R5.jpg,7.5QBK-ND,CFR-25JB-52-7R5,Yageo,RES 7.5 OHM 1/4W 5% AXIAL,7684,0,0.1,0,1,Bulk,CFR,7.5,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-75R.jpg,75H-ND,CFR-50JB-52-75R,Yageo,RES 75 OHM 1/2W 5% AXIAL,7683,0,0.1,0,1,Bulk,CFR,75,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-330K.jpg,330KEBK-ND,CFR-12JB-52-330K,Yageo,RES 330K OHM 1/6W 5% AXIAL,7522,0,0.1,0,1,Bulk,CFR,330k,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-750R.jpg,750H-ND,CFR-50JB-52-750R,Yageo,RES 750 OHM 1/2W 5% AXIAL,7372,0,0.1,0,1,Bulk,CFR,750,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-12K.jpg,12KH-ND,CFR-50JB-52-12K,Yageo,RES 12K OHM 1/2W 5% AXIAL,7325,0,0.1,0,1,Bulk,CFR,12k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-2R4.jpg,2.4QBK-ND,CFR-25JB-52-2R4,Yageo,RES 2.4 OHM 1/4W 5% AXIAL,7325,0,0.1,0,1,Bulk,CFR,2.4,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-200K.jpg,200KEBK-ND,CFR-12JB-52-200K,Yageo,RES 200K OHM 1/6W 5% AXIAL,7307,0,0.1,0,1,Bulk,CFR,200k,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-7K5.jpg,7.5KH-ND,CFR-50JB-52-7K5,Yageo,RES 7.5K OHM 1/2W 5% AXIAL,7297,0,0.1,0,1,Bulk,CFR,7.5k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-1R0.jpg,1.0EBK-ND,CFR-12JB-52-1R,Yageo,RES 1 OHM 1/6W 5% AXIAL,7275,0,0.1,0,1,Bulk,CFR,1,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-910R.jpg,910QBK-ND,CFR-25JB-52-910R,Yageo,RES 910 OHM 1/4W 5% AXIAL,7111,0,0.1,0,1,Bulk,CFR,910,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-2R2.jpg,2.2EBK-ND,CFR-12JB-52-2R2,Yageo,RES 2.2 OHM 1/6W 5% AXIAL,7072,0,0.1,0,1,Bulk,CFR,2.2,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-150K.jpg,150KH-ND,CFR-50JB-52-150K,Yageo,RES 150K OHM 1/2W 5% AXIAL,7063,0,0.1,0,1,Bulk,CFR,150k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,-700ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-51R.jpg,51EBK-ND,CFR-12JB-52-51R,Yageo,RES 51 OHM 1/6W 5% AXIAL,7001,0,0.1,0,1,Bulk,CFR,51,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1M6.jpg,1.6MQBK-ND,CFR-25JB-52-1M6,Yageo,RES 1.6M OHM 1/4W 5% AXIAL,6961,0,0.1,0,1,Bulk,CFR,1.6M,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,-1500ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-91K.jpg,91KH-ND,CFR-50JB-52-91K,Yageo,RES 91K OHM 1/2W 5% AXIAL,6977,0,0.1,0,1,Bulk,CFR,91k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-240R.jpg,240EBK-ND,CFR-12JB-52-240R,Yageo,RES 240 OHM 1/6W 5% AXIAL,6911,0,0.1,0,1,Bulk,CFR,240,¶ñ5%,"0.167W, 1/6W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-510K.jpg,510KH-ND,CFR-50JB-52-510K,Yageo,RES 510K OHM 1/2W 5% AXIAL,6851,0,0.1,0,1,Bulk,CFR,510k,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,-700ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-43K.jpg,43KQBK-ND,CFR-25JB-52-43K,Yageo,RES 43K OHM 1/4W 5% AXIAL,6784,0,0.1,0,1,Bulk,CFR,43k,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-5M6.jpg,5.6MQBK-ND,CFR-25JB-52-5M6,Yageo,RES 5.6M OHM 1/4W 5% AXIAL,19767,0,0.1,0,1,Bulk,CFR,5.6M,¶ñ5%,"0.25W, 1/4W",Carbon Film,-,-1500ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.094"" Dia x 0.248"" L (2.40mm x 6.30mm)",-,2,
http://www.yageo.com/documents/recent/Yageo%20LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-620R.jpg,620H-ND,CFR-50JB-52-620R,Yageo,RES 620 OHM 1/2W 5% AXIAL,6702,0,0.1,0,1,Bulk,CFR,620,¶ñ5%,"0.5W, 1/2W",Carbon Film,-,350ppm/¶øC,-55¶øC ~ 155¶øC,Axial,Axial,"0.130"" Dia x 0.354"" L (3.30mm x 9.00mm)",-,2,
